"account","period","start_date","end_date","commodity","value"
"Total assets including superannuation","2014-04-03","2014-04-03","2014-04-03","USD","24306.59"
"Total assets including superannuation","2014-04-04","2014-04-04","2014-04-04","USD","21902.59"
"Total assets including superannuation","2014-04-05","2014-04-05","2014-04-05","USD","21902.59"
"Total assets including superannuation","2014-04-06","2014-04-06","2014-04-06","USD","21902.59"
"Total assets including superannuation","2014-04-07","2014-04-07","2014-04-07","USD","21902.59"
"Total assets including superannuation","2014-04-08","2014-04-08","2014-04-08","USD","21902.59"
"Total assets including superannuation","2014-04-09","2014-04-09","2014-04-09","USD","21240.05"
"Total assets including superannuation","2014-04-10","2014-04-10","2014-04-10","USD","22595.27"
"Total assets including superannuation","2014-04-11","2014-04-11","2014-04-11","USD","23195.27"
"Total assets including superannuation","2014-04-12","2014-04-12","2014-04-12","USD","23195.27"
"Total assets including superannuation","2014-04-13","2014-04-13","2014-04-13","USD","23195.27"
"Total assets including superannuation","2014-04-14","2014-04-14","2014-04-14","USD","21414.41"
"Total assets including superannuation","2014-04-15","2014-04-15","2014-04-15","USD","21414.41"
"Total assets including superannuation","2014-04-16","2014-04-16","2014-04-16","USD","21414.41"
"Total assets including superannuation","2014-04-17","2014-04-17","2014-04-17","USD","21414.41"
"Total assets including superannuation","2014-04-18","2014-04-18","2014-04-18","USD","21414.41"
"Total assets including superannuation","2014-04-19","2014-04-19","2014-04-19","USD","21414.41"
"Total assets including superannuation","2014-04-20","2014-04-20","2014-04-20","USD","21414.41"
"Total assets including superannuation","2014-04-21","2014-04-21","2014-04-21","USD","21414.41"
"Total assets including superannuation","2014-04-22","2014-04-22","2014-04-22","USD","21414.41"
"Total assets including superannuation","2014-04-23","2014-04-23","2014-04-23","USD","21334.34"
"Total assets including superannuation","2014-04-24","2014-04-24","2014-04-24","USD","22689.56"
"Total assets including superannuation","2014-04-25","2014-04-25","2014-04-25","USD","23289.56"
"Total assets including superannuation","2014-04-26","2014-04-26","2014-04-26","USD","23289.56"
"Total assets including superannuation","2014-04-27","2014-04-27","2014-04-27","USD","23289.56"
"Total assets including superannuation","2014-04-28","2014-04-28","2014-04-28","USD","21508.64"
"Total assets including superannuation","2014-04-29","2014-04-29","2014-04-29","USD","21508.64"
"Total assets including superannuation","2014-04-30","2014-04-30","2014-04-30","USD","21508.64"
"Total assets including superannuation","2014-05-01","2014-05-01","2014-05-01","USD","21508.64"
"Total assets including superannuation","2014-05-02","2014-05-02","2014-05-02","USD","21508.64"
"Total assets including superannuation","2014-05-03","2014-05-03","2014-05-03","USD","19108.64"
"Total assets including superannuation","2014-05-04","2014-05-04","2014-05-04","USD","19104.64"
"Total assets including superannuation","2014-05-05","2014-05-05","2014-05-05","USD","19104.64"
"Total assets including superannuation","2014-05-06","2014-05-06","2014-05-06","USD","19104.64"
"Total assets including superannuation","2014-05-07","2014-05-07","2014-05-07","USD","18506.32"
"Total assets including superannuation","2014-05-08","2014-05-08","2014-05-08","USD","19796.54"
"Total assets including superannuation","2014-05-09","2014-05-09","2014-05-09","USD","20396.54"
"Total assets including superannuation","2014-05-10","2014-05-10","2014-05-10","USD","20396.54"
"Total assets including superannuation","2014-05-11","2014-05-11","2014-05-11","USD","20396.54"
"Total assets including superannuation","2014-05-12","2014-05-12","2014-05-12","USD","18615.33"
"Total assets including superannuation","2014-05-13","2014-05-13","2014-05-13","USD","18615.33"
"Total assets including superannuation","2014-05-14","2014-05-14","2014-05-14","USD","18615.33"
"Total assets including superannuation","2014-05-15","2014-05-15","2014-05-15","USD","18615.33"
"Total assets including superannuation","2014-05-16","2014-05-16","2014-05-16","USD","18615.33"
"Total assets including superannuation","2014-05-17","2014-05-17","2014-05-17","USD","18615.33"
"Total assets including superannuation","2014-05-18","2014-05-18","2014-05-18","USD","18615.33"
"Total assets including superannuation","2014-05-19","2014-05-19","2014-05-19","USD","18615.33"
"Total assets including superannuation","2014-05-20","2014-05-20","2014-05-20","USD","18615.33"
"Total assets including superannuation","2014-05-21","2014-05-21","2014-05-21","USD","18535.30"
"Total assets including superannuation","2014-05-22","2014-05-22","2014-05-22","USD","19890.52"
"Total assets including superannuation","2014-05-23","2014-05-23","2014-05-23","USD","20490.52"
"Total assets including superannuation","2014-05-24","2014-05-24","2014-05-24","USD","20490.52"
"Total assets including superannuation","2014-05-25","2014-05-25","2014-05-25","USD","20490.52"
"Total assets including superannuation","2014-05-26","2014-05-26","2014-05-26","USD","18708.79"
"Total assets including superannuation","2014-05-27","2014-05-27","2014-05-27","USD","18708.79"
"Total assets including superannuation","2014-05-28","2014-05-28","2014-05-28","USD","18708.79"
"Total assets including superannuation","2014-05-29","2014-05-29","2014-05-29","USD","18708.79"
"Total assets including superannuation","2014-05-30","2014-05-30","2014-05-30","USD","18708.79"
"Total assets including superannuation","2014-05-31","2014-05-31","2014-05-31","USD","18708.79"
"Total assets including superannuation","2014-06-01","2014-06-01","2014-06-01","USD","18708.79"
"Total assets including superannuation","2014-06-02","2014-06-02","2014-06-02","USD","18708.79"
"Total assets including superannuation","2014-06-03","2014-06-03","2014-06-03","USD","16308.79"
"Total assets including superannuation","2014-06-04","2014-06-04","2014-06-04","USD","16304.79"
"Total assets including superannuation","2014-06-05","2014-06-05","2014-06-05","USD","17660.01"
"Total assets including superannuation","2014-06-06","2014-06-06","2014-06-06","USD","18260.01"
"Total assets including superannuation","2014-06-07","2014-06-07","2014-06-07","USD","18260.01"
"Total assets including superannuation","2014-06-08","2014-06-08","2014-06-08","USD","17467.00"
"Total assets including superannuation","2014-06-09","2014-06-09","2014-06-09","USD","15620.48"
"Total assets including superannuation","2014-06-10","2014-06-10","2014-06-10","USD","15620.48"
"Total assets including superannuation","2014-06-11","2014-06-11","2014-06-11","USD","15620.48"
"Total assets including superannuation","2014-06-12","2014-06-12","2014-06-12","USD","15620.48"
"Total assets including superannuation","2014-06-13","2014-06-13","2014-06-13","USD","15620.48"
"Total assets including superannuation","2014-06-14","2014-06-14","2014-06-14","USD","15620.48"
"Total assets including superannuation","2014-06-15","2014-06-15","2014-06-15","USD","15620.48"
"Total assets including superannuation","2014-06-16","2014-06-16","2014-06-16","USD","15620.48"
"Total assets including superannuation","2014-06-17","2014-06-17","2014-06-17","USD","15620.48"
"Total assets including superannuation","2014-06-18","2014-06-18","2014-06-18","USD","15620.48"
"Total assets including superannuation","2014-06-19","2014-06-19","2014-06-19","USD","16975.70"
"Total assets including superannuation","2014-06-20","2014-06-20","2014-06-20","USD","17575.70"
"Total assets including superannuation","2014-06-21","2014-06-21","2014-06-21","USD","17495.74"
"Total assets including superannuation","2014-06-22","2014-06-22","2014-06-22","USD","17495.74"
"Total assets including superannuation","2014-06-23","2014-06-23","2014-06-23","USD","15714.81"
"Total assets including superannuation","2014-06-24","2014-06-24","2014-06-24","USD","15714.81"
"Total assets including superannuation","2014-06-25","2014-06-25","2014-06-25","USD","15714.81"
"Total assets including superannuation","2014-06-26","2014-06-26","2014-06-26","USD","15714.81"
"Total assets including superannuation","2014-06-27","2014-06-27","2014-06-27","USD","15714.81"
"Total assets including superannuation","2014-06-28","2014-06-28","2014-06-28","USD","15714.81"
"Total assets including superannuation","2014-06-29","2014-06-29","2014-06-29","USD","15714.81"
"Total assets including superannuation","2014-06-30","2014-06-30","2014-06-30","USD","15714.81"
"Total assets including superannuation","2014-07-01","2014-07-01","2014-07-01","USD","15714.81"
"Total assets including superannuation","2014-07-02","2014-07-02","2014-07-02","USD","15714.81"
"Total assets including superannuation","2014-07-03","2014-07-03","2014-07-03","USD","14670.03"
"Total assets including superannuation","2014-07-04","2014-07-04","2014-07-04","USD","15266.03"
"Total assets including superannuation","2014-07-05","2014-07-05","2014-07-05","USD","15266.03"
"Total assets including superannuation","2014-07-06","2014-07-06","2014-07-06","USD","15266.03"
"Total assets including superannuation","2014-07-07","2014-07-07","2014-07-07","USD","13485.69"
"Total assets including superannuation","2014-07-08","2014-07-08","2014-07-08","USD","13485.69"
"Total assets including superannuation","2014-07-09","2014-07-09","2014-07-09","USD","13420.69"
"Total assets including superannuation","2014-07-10","2014-07-10","2014-07-10","USD","13146.06"
"Total assets including superannuation","2014-07-11","2014-07-11","2014-07-11","USD","13146.06"
"Total assets including superannuation","2014-07-12","2014-07-12","2014-07-12","USD","13146.06"
"Total assets including superannuation","2014-07-13","2014-07-13","2014-07-13","USD","13146.06"
"Total assets including superannuation","2014-07-14","2014-07-14","2014-07-14","USD","13146.06"
"Total assets including superannuation","2014-07-15","2014-07-15","2014-07-15","USD","13146.06"
"Total assets including superannuation","2014-07-16","2014-07-16","2014-07-16","USD","13146.06"
"Total assets including superannuation","2014-07-17","2014-07-17","2014-07-17","USD","15001.28"
"Total assets including superannuation","2014-07-18","2014-07-18","2014-07-18","USD","15351.28"
"Total assets including superannuation","2014-07-19","2014-07-19","2014-07-19","USD","15351.28"
"Total assets including superannuation","2014-07-20","2014-07-20","2014-07-20","USD","15351.28"
"Total assets including superannuation","2014-07-21","2014-07-21","2014-07-21","USD","14232.43"
"Total assets including superannuation","2014-07-22","2014-07-22","2014-07-22","USD","14232.43"
"Total assets including superannuation","2014-07-23","2014-07-23","2014-07-23","USD","14232.43"
"Total assets including superannuation","2014-07-24","2014-07-24","2014-07-24","USD","14232.43"
"Total assets including superannuation","2014-07-25","2014-07-25","2014-07-25","USD","14232.43"
"Total assets including superannuation","2014-07-26","2014-07-26","2014-07-26","USD","11215.74"
"Total assets including superannuation","2014-07-27","2014-07-27","2014-07-27","USD","11215.74"
"Total assets including superannuation","2014-07-28","2014-07-28","2014-07-28","USD","11215.74"
"Total assets including superannuation","2014-07-29","2014-07-29","2014-07-29","USD","11215.74"
"Total assets including superannuation","2014-07-30","2014-07-30","2014-07-30","USD","11215.74"
"Total assets including superannuation","2014-07-31","2014-07-31","2014-07-31","USD","13770.96"
"Total assets including superannuation","2014-08-01","2014-08-01","2014-08-01","USD","13770.96"
"Total assets including superannuation","2014-08-02","2014-08-02","2014-08-02","USD","13770.96"
"Total assets including superannuation","2014-08-03","2014-08-03","2014-08-03","USD","11370.96"
"Total assets including superannuation","2014-08-04","2014-08-04","2014-08-04","USD","11366.96"
"Total assets including superannuation","2014-08-05","2014-08-05","2014-08-05","USD","11366.96"
"Total assets including superannuation","2014-08-06","2014-08-06","2014-08-06","USD","11366.96"
"Total assets including superannuation","2014-08-07","2014-08-07","2014-08-07","USD","11366.96"
"Total assets including superannuation","2014-08-08","2014-08-08","2014-08-08","USD","11301.96"
"Total assets including superannuation","2014-08-09","2014-08-09","2014-08-09","USD","10741.14"
"Total assets including superannuation","2014-08-10","2014-08-10","2014-08-10","USD","10741.14"
